image_id,label,isNight,split,adv_label
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151101.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728185940.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183632.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144428_23268.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728185145.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175821.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181626.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8560.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_071617.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728131745.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9398.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153456_25822.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8661.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152452.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7243.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111322_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728190435.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154337_26516.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182150.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175834_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172333.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180244.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182244.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153121_25472.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8121.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175755_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183737.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9575.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200730132614_01.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9608.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8397.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8727.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8559.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153114_25460.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8598.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153801_26070.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150104_23951.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_084537.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200730132838.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172420.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150743_24337.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125422_26972.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153644_25924.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729183159_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_103636_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728131103.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154827_26876.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181934.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728183122.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_121843.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150518_24177.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_150547.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150638_24253.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729183103.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8585.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728174601.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153643_25921.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200729173818.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9520.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8577.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153346_25695.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151112_24523.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_153558.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182123.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200729173722.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_081333.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_6978.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153630_25894.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182156_01_27515.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180717.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200729173217.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8132.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150928_24427.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183619_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_150554.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150052_23920.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728185943.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154635_26697.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729173528.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728182817.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181623_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150738_24327.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172658.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153107.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144329_23222.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181934_27323.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182326_27637.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145302_23651.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150828_24360.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072239_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175209.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111426.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9451.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154256_26448.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171654_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_184142.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152806.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728125310.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729190124.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145300_23640.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_071849.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_122218.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152519.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728182506_12.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180245.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182146_27488.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152849.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175849_2.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200730132752_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154053.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183821.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111052.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7695.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172432_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153642.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7724.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072433.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175503.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_102442.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143540_22912.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181539_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125526_27043.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153742_26025.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_2183.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728190035.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8452.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8186.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145247.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_150854_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200729173721_01.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_184126.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152950_25342.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153834_26108.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175816_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152837(0)_25249.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9302.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181846.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175538_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175502_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171642_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7455.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_121750.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143522.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154620_26673.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7503.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728131557.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7731.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_110948.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8061.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183754.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181934_27320.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8749.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728184234.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9361.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150147_24028.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9568.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7481.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_174847.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144045_23145.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150937_24435.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104255_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180215_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729190133.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151700_24815.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143845_23048.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153701_25961.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153851_26147.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144646_23352.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190923_184444.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9582.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200729172413.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104118.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8173.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150142_24016.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072430.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152638_25048.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171507_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7355.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175831_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181711.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154045_26242.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8125.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144907_23511.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_2227.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180030_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728125408.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9337.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144020.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728142619.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143740.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180640_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150557_24234.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729173530_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_184941.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8283.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154336_26514.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183616.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728131824.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_122047.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8828.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145024_23548.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080831.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182056_27394.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_102523_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181719_27295.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154340_26524.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153749_26046.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145036.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153107_25448.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172341.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150919_24414.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152753_25189.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180919.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144922_23521.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182055_27390.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104522_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175145.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151537_24718.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153645_25929.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175745.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_2518.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728191041.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072441.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154734_26780.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175529.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_174920_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080245.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080923.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153306_25627.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8399.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729190116.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_183530.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_103725.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125058_26930.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8604.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080015_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_150845.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182224.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154653_26731.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8902.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190820_085435.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172015_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8127.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150507.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_081232.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8780.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8322.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175604_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200730132358.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728185013.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175434.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150058_23937.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183657.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_151748.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8531.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151051_24493.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085202.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154311.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153120_25469.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154129_26313.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175241.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175505.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182205.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151125_24543.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145722.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154337_26519.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152826_25234.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_183017.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183609.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8637.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175437.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_182410.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728134254.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190813_131147.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182256_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7607.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175631_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154258.png,0,1,test,1
